student_id,stream,district,difficulty_level,english_fluency,tuition_hours_weekly,commute_fatigue,current_score,hours_needed
9003,Arts,Ratnapura,3,4,15,0.43074469561659723,68.93772802172298,6.2
9004,Bio Science,Ratnapura,7,5,10,0.3341867029926955,85.00367860083382,13.9
9005,Commerce,Galle,2,8,5,0.480137152027861,55.774606043554925,2.9
9006,Bio Science,Gampaha,10,6,0,0.4323389738979091,65.88658787242598,22.3
9007,Bio Science,Jaffna,7,7,9,0.44394890677545307,65.59800638243078,15.1
9008,Commerce,Jaffna,7,4,6,0.31587717806001525,59.51533642606645,14.8
9009,Bio Science,Colombo,1,9,15,0.4165792654881379,69.32778009028169,1.0
9010,Commerce,Colombo,10,7,15,0.37856557538066926,53.268613675685785,20.7
9011,Physical Science,Galle,2,4,14,0.08081156545194362,57.039510997983676,5.6
9012,Bio Science,Jaffna,5,7,9,0.3242984456766215,88.20470630094003,9.0
9013,Physical Science,Gampaha,4,4,14,0.07408777326007931,100.0,8.4
9014,Physical Science,Ratnapura,3,5,6,0.43472806094276495,70.79932994396525,4.9
9015,Physical Science,Ratnapura,10,7,3,0.03297489966998424,74.00337067971861,21.6
9016,Physical Science,Colombo,8,8,3,0.49352333509663765,65.28047227786575,18.3
9017,Physical Science,Ratnapura,7,8,15,0.20031333306885574,74.32581838448884,14.9
9018,Technology,Colombo,9,9,10,0.08531467685071781,73.15687786556842,16.2
9019,Physical Science,Gampaha,3,4,5,0.46783749183061146,78.0314264964181,7.2
9020,Commerce,Colombo,10,9,2,0.022712993114923974,84.0542472630803,17.3
9021,Physical Science,Colombo,1,6,13,0.23505281725449173,53.233787921385336,1.0
9022,Technology,Galle,9,5,13,0.3851135639622513,100.0,17.3
9023,Bio Science,Kandy,9,10,14,0.1583752377158505,69.074034413857,22.4
9024,Bio Science,UpCountry,1,2,9,0.2644173349514006,66.57894099304816,2.0
9025,Commerce,Gampaha,8,7,5,0.35020650815690096,56.306359864819754,14.7
9026,Bio Science,Jaffna,10,5,10,0.4759882105006604,58.86376968573806,23.0
9027,Commerce,Colombo,1,8,15,0.05135131963551498,76.74556355594063,1.0
9028,Physical Science,Kandy,6,9,10,0.07861335185745988,74.55735009045951,12.0
9029,Sinhala,Colombo,9,10,3,0.25443544759703346,69.97835506854096,16.7
9030,Bio Science,Ratnapura,3,5,9,0.20923748057502345,57.67746505281737,5.7
9031,Bio Science,UpCountry,6,5,15,0.2053980803418332,26.982251053457396,15.4
9032,Arts,Kandy,3,6,7,0.1484807514680766,36.56699601363023,6.1
9033,Bio Science,UpCountry,5,2,4,0.28034239925447807,62.199317774415334,12.7
9034,Technology,Gampaha,7,4,12,0.4416441680828581,71.03822006280387,14.8
9035,Bio Science,Gampaha,10,7,7,0.08046217026893193,57.20456332704873,23.1
9036,Arts,Gampaha,4,8,8,0.10764316474787883,53.60646655109157,7.1
9037,Physical Science,Jaffna,4,4,3,0.33541174889979286,65.95039813668006,10.3
9038,Technology,Kandy,7,9,0,0.028098827143652083,58.38553068073683,11.8
9039,Arts,UpCountry,5,5,9,0.33688209978150324,57.3526098262548,8.9
9040,Physical Science,Ratnapura,1,8,6,0.15722807543166867,38.76741221319778,1.2
9041,Physical Science,Jaffna,10,5,12,0.1789269657000075,53.34098103614233,24.9
9042,Bio Science,Gampaha,2,5,6,0.20277468691145012,76.98888675199794,3.5
9043,Sinhala,Colombo,6,9,4,0.17479378074585744,47.56050787700528,10.8
9044,Physical Science,Kandy,9,7,15,0.4206048106397661,77.45481711991935,20.9
9045,Bio Science,Kandy,7,8,4,0.47303422870015455,82.79606147564517,14.8
9046,Physical Science,Colombo,4,10,0,0.2740057376580942,48.13406672799397,8.2
9047,Bio Science,Colombo,2,9,14,0.2909392494174697,60.33019241421969,4.5
9048,Commerce,Gampaha,4,5,2,0.03524155400671758,75.81024957900763,5.1
9049,English,Gampaha,5,5,0,0.3565959641805003,78.49247625459978,7.9
9050,Commerce,Gampaha,2,8,6,0.292049436482042,53.32808050756649,2.6
9051,Technology,Colombo,1,6,4,0.025197261903800172,37.68008234210993,1.6
9052,Commerce,Ratnapura,4,5,11,0.09921283353585164,84.32314617381004,6.4
9053,Physical Science,RemoteArea,6,6,3,0.10097171019628137,70.2578636517346,12.5
9054,Bio Science,UpCountry,1,2,13,0.08548397597167962,72.50944588809307,1.9
9055,Commerce,Gampaha,1,7,6,0.32932297731138854,76.73388220932577,1.0
9056,English,RemoteArea,9,2,8,0.46421980767788446,46.22337097099036,18.9
9057,Technology,Jaffna,5,5,15,0.38148766267917966,73.3679855336885,10.1
9058,Physical Science,Ratnapura,2,7,5,0.2386867426069566,58.22100211677021,2.7
9059,Physical Science,Colombo,2,9,13,0.20202564899224096,75.54133729515236,1.5
9060,Physical Science,UpCountry,4,2,8,0.19322905265461127,75.98557552408845,9.2
9061,English,Kandy,2,9,5,0.3006234788479125,77.14829964543179,2.7
9062,Technology,Galle,4,4,9,0.17961032947226818,73.47841463603332,7.5
9063,Arts,Galle,6,4,8,0.11306098559435857,67.7602489723839,10.5
9064,Bio Science,Gampaha,7,4,5,0.30142145328779146,66.76243856046051,17.1
9065,Commerce,Ratnapura,6,8,13,0.19535270671378657,72.00146427532653,10.4
9066,Bio Science,Colombo,4,7,8,0.00706241457191692,54.63541223040462,7.2
9067,Physical Science,Ratnapura,10,7,12,0.01111555678338727,60.44255378094543,23.7
9068,Commerce,Colombo,3,8,15,0.13706830557720917,73.53504964122644,3.4
9069,Physical Science,Gampaha,4,5,13,0.25621109975343187,76.25719978663145,8.4
9070,Physical Science,Colombo,5,8,15,0.17711975383399436,57.73510705775966,11.1
9071,Technology,Colombo,4,6,15,0.01202757619377598,51.35052026962876,6.3
9072,Arts,Gampaha,3,7,2,0.11157588187662021,35.87051369033096,6.2
9073,Bio Science,Gampaha,1,5,4,0.04820965433730806,43.079970601106126,1.0
9074,Commerce,Gampaha,3,6,10,0.4743160006807083,56.90663955157648,5.1
9075,Bio Science,Gampaha,5,6,4,0.15641703781426325,55.30077151976781,11.2
9076,Arts,Kandy,6,8,14,0.007383185797747938,62.75744833288846,11.3
9077,Arts,UpCountry,4,3,12,0.3302816259928318,47.924723820965696,10.3
9078,Arts,Colombo,1,10,9,0.11622397025390857,37.31186463643604,1.0
9079,Arts,Ratnapura,10,4,13,0.28336812751550206,68.39845072727303,22.2
9080,Physical Science,Galle,7,7,7,0.07537272730474393,65.40452619223825,15.0
9081,Bio Science,Kandy,9,8,14,0.4920066175612323,76.3200361257912,22.4
9082,Bio Science,Galle,6,5,15,0.4851295932826665,79.72557026622704,14.3
9083,Bio Science,Colombo,6,8,10,0.32799167584515293,70.88537107592191,12.3
9084,Arts,Galle,9,5,12,0.35360131091103036,67.72001453292748,19.4
9085,Bio Science,UpCountry,4,6,12,0.21293944564582568,79.14009092302993,7.0
9086,Physical Science,Kandy,5,8,10,0.4810896727090844,86.36088487589168,9.7
9087,Bio Science,Colombo,5,8,6,0.21186981018560047,52.8498565771752,11.0
9088,Sinhala,Galle,5,7,1,0.11973399870403012,72.05391007184373,8.0
9089,Physical Science,Galle,8,5,10,0.057689304801952,55.6373496930405,17.5
9090,Commerce,Galle,1,5,1,0.1040626501571928,63.785516169200065,1.0
9091,Bio Science,Ratnapura,10,8,6,0.28610675196436103,79.04309550729249,21.5
9092,Physical Science,Galle,10,6,9,0.12254585896964953,60.394984010974156,22.7
9093,Bio Science,Colombo,3,9,11,0.3271247142237724,51.21884705058723,6.6
9094,Arts,Colombo,8,6,9,0.19109225994252332,57.61182016480443,15.2
9095,Commerce,Kandy,9,9,3,0.44343645270862214,47.20427678936247,17.2
9096,Technology,Colombo,2,9,5,0.2792390337327887,46.3868081103077,3.2
9097,Physical Science,Jaffna,4,7,8,0.31130202655063804,82.09860097045606,7.8
9098,Physical Science,Kandy,8,9,9,0.2782799014963385,72.48556252338112,17.8
9099,English,Colombo,5,8,10,0.4427843870955121,54.20669427705616,9.1
9100,Bio Science,Jaffna,1,7,3,0.03170978396459567,46.73412659322016,1.0
9101,Commerce,UpCountry,6,3,14,0.03367435354537257,53.26889888272228,12.6
9102,Arts,Colombo,9,7,6,0.3508701224623742,52.204098584408506,17.2
9103,Bio Science,Kandy,9,9,8,0.38398195102408916,81.28987318142664,18.7
9104,Arts,Gampaha,1,5,13,0.21679470914098392,64.84865039483806,1.0
9105,Physical Science,Gampaha,4,6,0,0.17615260402713168,91.97421569099416,7.1
9106,Physical Science,Colombo,1,6,9,0.13897253310270657,63.90391187954239,1.5
9107,Physical Science,Gampaha,7,7,10,0.11719744291677386,56.365327725888356,14.8
9108,Technology,Ratnapura,3,5,1,0.4559792948393026,74.41653834719074,4.5
9109,Physical Science,RemoteArea,2,3,12,0.14756977318058623,40.94786421685366,5.8
9110,Arts,Kandy,8,8,15,0.3240393979055983,70.32672531939525,15.1
9111,English,Kandy,9,8,8,0.39354739019181106,45.81738748940955,17.3
9112,Commerce,Gampaha,7,4,12,0.010983289223790438,33.268049850034416,15.2
9113,Commerce,Kandy,6,10,4,0.0169370749415933,60.23528428807603,10.5
9114,Bio Science,Gampaha,10,8,3,0.16656870231868465,74.02164377015033,22.2
9115,Bio Science,Gampaha,6,8,6,0.3480078721568516,66.2088895053,13.1
9116,Bio Science,Gampaha,9,4,4,0.13039931763117485,63.40603059430229,20.9
9117,Commerce,Colombo,5,9,0,0.0007416452161251308,21.018282437474355,10.0
9118,Sinhala,Colombo,5,10,8,0.1440739499719585,61.67554577431011,7.7
9119,English,Kandy,2,10,7,0.04506540832175637,61.32217010808629,2.1
9120,Technology,Galle,6,5,15,0.1097066528961616,76.81892676376772,10.0
9121,Technology,Colombo,6,7,15,0.1665950003496488,51.62802755419996,11.5
9122,Bio Science,Ratnapura,6,7,2,0.06402867753437591,73.44483591099598,12.7
9123,Commerce,Colombo,4,8,9,0.35318236372383,56.859334820876185,7.0
9124,Technology,RemoteArea,7,2,2,0.12796011600309415,56.51050317318381,13.4
9125,Bio Science,Galle,9,8,2,0.3305473996524812,68.91909219558143,19.7
9126,English,Kandy,1,6,6,0.2995164264105847,45.15861532941062,1.0
9127,Bio Science,UpCountry,3,3,1,0.44902274384686797,72.86309575997868,6.8
9128,Commerce,Gampaha,10,4,8,0.04396658617233462,43.68037753965487,20.3
9129,Arts,RemoteArea,9,3,3,0.10730405568183238,71.32763238997964,18.4
9130,English,Colombo,5,6,6,0.432589214521988,59.46793382084311,8.6
9131,Physical Science,Colombo,6,7,15,0.4110657281928466,65.193453141187,15.2
9132,Arts,Kandy,8,6,7,0.09605277859102535,17.522918413742794,15.6
9133,Commerce,Gampaha,9,8,15,0.05386800597306207,58.63862429636274,17.9
9134,Physical Science,Kandy,8,10,4,0.4281207323100969,58.84666801050613,18.2
9135,Arts,Gampaha,3,7,7,0.08906902841235237,86.72936398483566,2.4
9136,Commerce,Kandy,10,6,3,0.4355548530353976,60.961204265055535,19.1
9137,Commerce,Colombo,1,8,12,0.4805573496888703,56.20547666998808,1.0
9138,Bio Science,Ratnapura,5,7,15,0.1104033192878352,80.00487308307285,10.6
9139,Bio Science,UpCountry,7,2,9,0.4201937999604775,56.92254258702163,17.3
9140,Commerce,Galle,2,6,1,0.21191554499113152,75.98318717606548,1.1
9141,Bio Science,RemoteArea,1,6,2,0.3943892123767479,64.92024084334793,1.1
9142,Physical Science,Jaffna,4,8,13,0.20369777048942161,53.006649930647,8.9
9143,English,Jaffna,3,8,5,0.03519779936685846,76.56798308514948,3.4
9144,Commerce,Kandy,4,8,9,0.35634763630683214,73.51554324903421,6.2
9145,Arts,Colombo,1,7,12,0.07534431995178953,79.4356113504034,1.0
9146,Bio Science,Colombo,2,6,5,0.4635125446583495,59.7682565373343,3.8
9147,Bio Science,Colombo,1,9,11,0.20887314151035064,74.51696703992977,1.0
9148,Bio Science,Galle,3,7,14,0.04100007395478977,95.80732585694273,4.4
9149,Bio Science,Colombo,4,10,11,0.11424000738699719,68.07101660937812,8.3
9150,Commerce,UpCountry,1,3,11,0.4312588087338473,59.52036114826962,2.9
9151,Commerce,Kandy,6,6,13,0.1605427348120766,89.65939422252028,11.4
9152,Bio Science,Jaffna,2,4,6,0.42816399748984474,73.00663487893804,4.6
9153,Physical Science,Colombo,10,9,11,0.08614336919607446,58.742697240316765,23.6
9154,Bio Science,Colombo,5,9,10,0.23410906178864727,91.02689900382055,9.0
9155,Physical Science,UpCountry,8,5,13,0.4391297458933081,48.44874516054635,20.5
9156,Physical Science,Colombo,4,6,3,0.02420241616162827,69.43747030957556,8.1
9157,English,Colombo,5,9,12,0.15213859138981023,83.1973299125886,7.8
9158,Commerce,Colombo,9,6,7,0.4549257947193929,79.5761745911072,16.2
9159,Commerce,Colombo,2,10,7,0.2982631638540216,50.00046333539398,2.9
9160,Bio Science,Colombo,2,7,10,0.35811606551106734,46.391594571621596,3.6
9161,English,Kandy,6,9,6,0.4210642192962037,66.44259500077573,11.4
9162,Commerce,Gampaha,6,4,2,0.26179821313455837,71.57122419609841,12.2
9163,Arts,Kandy,3,10,13,0.4226829505108,50.33061152207594,5.8
9164,Bio Science,Colombo,9,8,2,0.3193822853342041,65.52674229983644,19.8
9165,English,Galle,1,8,1,0.3428252252817511,38.63770318727995,1.9
9166,Technology,Galle,3,5,10,0.07642722758406972,80.91266467547206,3.7
9167,Technology,Ratnapura,8,8,12,0.46950941461735196,57.43076146621472,16.2
9168,Physical Science,Gampaha,8,7,6,0.3980421752174578,60.539597590351875,18.5
9169,Physical Science,Ratnapura,4,7,13,0.12709799807357475,79.46475640541384,8.1
9170,Physical Science,Galle,8,6,5,0.28999733319152654,74.06805085421385,16.5
9171,Physical Science,Jaffna,10,4,11,0.18823295243058052,72.609192653385,25.3
9172,Technology,UpCountry,8,6,6,0.3302009994049558,78.44223362558368,13.4
9173,Physical Science,Colombo,1,8,1,0.49687342160123504,66.63569898840687,1.7
9174,Physical Science,Gampaha,3,7,3,0.022873198571822573,83.21299172681718,4.1
9175,Physical Science,Colombo,1,6,0,0.4762618189818123,34.33823850605033,2.5
9176,Physical Science,Gampaha,2,4,1,0.03619566607182512,59.60649891554099,5.5
9177,Physical Science,Kandy,4,7,6,0.230382317920389,61.46901248146141,8.4
9178,Arts,Ratnapura,3,7,4,0.24105460029671805,58.715439103482055,4.3
9179,Commerce,Jaffna,6,4,9,0.13436222729990427,71.96143195596831,11.0
9180,Physical Science,Kandy,5,7,2,0.2833496430298432,64.2099400279175,10.3
9181,Bio Science,Galle,5,5,1,0.41698207316931346,72.87230246724289,9.9
9182,Bio Science,Colombo,10,9,2,0.14698109060563658,43.24190364991183,22.3
9183,Physical Science,UpCountry,7,2,3,0.03520246882606881,95.88317460550068,14.8
9184,Commerce,RemoteArea,7,2,9,0.3161418503206312,58.63541834206437,14.4
9185,Arts,UpCountry,9,6,9,0.3758725645741259,68.80134544464357,16.2
9186,Arts,Galle,8,4,4,0.47726150489803504,58.90637639646754,16.4
9187,Arts,Galle,3,5,7,0.07976232342169148,64.71599976576212,4.2
9188,Physical Science,Kandy,2,8,8,0.45067993290240266,55.976342479375106,4.2
9189,English,Colombo,1,9,1,0.2410617385945562,63.58704520678653,1.0
9190,Technology,Jaffna,10,6,11,0.11787911851202076,74.20145106271701,18.7
9191,English,Jaffna,6,4,2,0.4813742350981347,24.973990457787465,13.4
9192,Physical Science,RemoteArea,4,3,15,0.1192146352681615,62.5717831141308,9.6
9193,English,Kandy,3,8,3,0.3667220928679659,56.001307294396085,5.3
9194,Technology,Colombo,2,9,6,0.3924433892020647,97.81602766032297,1.3
9195,Technology,Jaffna,2,8,13,0.21525952621195593,79.40106770151085,2.8
9196,Physical Science,RemoteArea,4,4,5,0.34499242236347255,85.00089428577942,8.7
9197,Arts,Colombo,1,10,12,0.2862385375146255,74.37173801011787,1.0
9198,English,Gampaha,6,4,5,0.09601637621655884,63.73536553244594,11.2
9199,Commerce,Kandy,10,6,9,0.3799439410567692,69.96236015363114,18.7
9200,Commerce,Colombo,5,9,6,0.4640080724182172,79.84461590042041,8.5
9201,English,Ratnapura,10,8,0,0.24431902735957006,86.25177437167693,18.1
9202,Bio Science,Gampaha,9,8,7,0.49715512703337905,68.03076762608025,20.3
9203,Commerce,Galle,2,7,8,0.21398265676743033,54.656028995081996,3.2
9204,Bio Science,Ratnapura,9,6,1,0.2398682878357135,74.36861494952005,19.8
9205,English,Gampaha,9,7,0,0.33694875698681737,47.20239158160643,16.8
9206,Physical Science,Galle,10,4,3,0.0928850721121719,67.35597006516842,23.1
9207,Commerce,UpCountry,9,6,10,0.4509730049736032,75.21970576900237,16.8
9208,Commerce,RemoteArea,10,3,1,0.4006363985697336,58.8788599368839,21.0
9209,Arts,Gampaha,10,5,5,0.4362086431958897,48.92769422610487,18.7
9210,Commerce,UpCountry,4,2,15,0.3047792897520437,60.68173235746568,9.2
9211,English,Ratnapura,5,8,2,0.4418739805897465,56.25368918000831,8.3
9212,English,Jaffna,8,8,8,0.3399862436390276,48.19611227919425,14.8
9213,Physical Science,Kandy,8,9,7,0.2557804498928798,57.70855766443192,18.0
9214,Bio Science,Colombo,1,8,12,0.46589540199235785,44.22053869949427,1.5
9215,Physical Science,Kandy,10,9,6,0.21985988441075066,71.86691912932908,22.8
9216,Bio Science,Colombo,1,7,10,0.25028492774593697,70.00011080040059,1.0
9217,Commerce,Galle,10,8,6,0.08477186541337484,66.98547505645811,17.3
9218,English,Gampaha,6,6,6,0.4738295049294802,57.211535716974424,11.4
9219,Technology,Kandy,7,9,4,0.11052640423115284,58.21926469273641,11.6
9220,Physical Science,Colombo,2,8,7,0.10070796209583333,51.06581893694646,3.3
9221,Physical Science,Colombo,2,7,3,0.050597302115585385,69.07756085206019,3.0
9222,Commerce,RemoteArea,5,4,4,0.22667972557598443,41.63239941272927,10.9
9223,Commerce,Galle,9,8,2,0.13680727493904143,62.25646349492696,16.2
9224,Physical Science,RemoteArea,5,4,2,0.37039050026572146,51.49453799833762,12.4
9225,Technology,Colombo,8,8,1,0.1537608101020267,86.85965573548388,12.8
9226,English,Colombo,8,9,13,0.3603851308621972,74.40173869971015,15.7
9227,Bio Science,Kandy,5,8,4,0.09798054138814483,61.993318651812864,10.5
9228,Technology,Gampaha,8,6,11,0.1149829217000416,48.90965198979043,17.1
9229,Bio Science,Colombo,8,7,1,0.4030870802207526,40.047213084864616,18.4
9230,Arts,Jaffna,5,6,9,0.18554677596238195,71.93700390535828,8.4
9231,Bio Science,Gampaha,5,7,3,0.05588698780234641,88.4819298041258,9.5
9232,Physical Science,Colombo,4,9,9,0.48070190254420403,70.63430088966066,8.0
9233,English,Gampaha,1,8,11,0.0886960782218057,68.12935783213824,1.0
9234,Bio Science,Kandy,9,7,0,0.0750985593309787,62.846201412236624,19.2
9235,Arts,Jaffna,2,4,1,0.1791910316758099,62.04527950034646,3.9
9236,Bio Science,Gampaha,1,8,10,0.04781688461566175,68.05007101725309,1.0
9237,Physical Science,Kandy,6,8,0,0.07780818797558442,49.722613893989354,13.1
9238,Physical Science,Colombo,5,7,1,0.42322229876747475,45.89649203591425,11.6
9239,Bio Science,UpCountry,1,6,3,0.08575342785483431,63.13849852154086,1.0
9240,Commerce,UpCountry,7,5,0,0.055713406831269185,82.40126571459513,11.4
9241,Bio Science,Jaffna,7,5,5,0.4399787684406311,74.15545950062135,15.1
9242,Commerce,Ratnapura,3,5,0,0.2218982540562175,41.49865508591644,4.5
9243,Commerce,Kandy,8,8,2,0.07858147070621374,57.17216107132576,14.1
9244,Arts,Kandy,6,7,1,0.29075871525225977,71.43494768328554,9.9
9245,Bio Science,RemoteArea,4,3,1,0.020752919937959413,83.25303933732687,7.8
9246,English,RemoteArea,10,2,3,0.21369127731477727,88.36931180526284,18.6
9247,Bio Science,Galle,10,6,8,0.29515691318767173,60.83925610515729,22.4
9248,Bio Science,Ratnapura,10,5,2,0.4785600151306543,73.36346434288372,22.5
9249,Physical Science,UpCountry,3,3,11,0.16323238189237005,69.23907539262794,6.7
9250,Bio Science,Kandy,1,6,5,0.38252554826822216,60.70408349987669,1.7
9251,Physical Science,Galle,2,4,15,0.06634990695256465,68.43520024131213,4.9
9252,Commerce,Gampaha,2,7,11,0.21679117501699996,66.61937916349345,2.3
9253,Physical Science,Gampaha,5,6,10,0.11156736494023439,82.62745629506703,8.9
9254,Bio Science,Gampaha,4,4,9,0.2462339179381871,43.432956374654,10.0
9255,Arts,Colombo,2,7,2,0.20861592943293922,68.02219246040788,2.0
9256,Bio Science,Gampaha,9,4,9,0.48989252497995667,87.5912694004908,20.6
9257,Physical Science,Galle,7,8,4,0.45874899896032234,83.47681287463861,14.4
9258,Physical Science,Ratnapura,8,7,8,0.2911029498330187,72.53460166314682,17.7
9259,Arts,Colombo,8,9,2,0.08825488895755995,49.64424385962183,14.4
9260,Physical Science,Colombo,2,8,7,0.278478495710943,75.15167444726089,3.3
9261,Bio Science,Gampaha,5,7,5,0.39604113916188616,82.37410167940953,10.0
9262,Commerce,RemoteArea,3,4,13,0.019013555988653452,58.772894300570165,6.5
9263,Commerce,Colombo,10,10,14,0.21701467432741167,72.36416163321252,20.1
9264,Commerce,Colombo,9,7,11,0.021323457414727298,62.420951142575426,17.8
9265,Technology,UpCountry,9,6,7,0.12197896877396192,54.29019209602932,17.0
9266,Physical Science,Galle,6,6,1,0.04605732980046434,55.77245067735224,12.7
9267,Physical Science,Ratnapura,4,6,8,0.4802891411125412,65.9279586853383,7.6
9268,Physical Science,Galle,8,6,13,0.0844143263901776,52.72645949426892,18.7
9269,Physical Science,Jaffna,5,5,0,0.07505194116812597,43.76834902043012,10.4
9270,Physical Science,Galle,3,6,2,0.48602748323547956,47.655909259395614,7.0
9271,Bio Science,Gampaha,8,8,3,0.2579836451515367,66.4185112384346,17.3
9272,Commerce,RemoteArea,6,3,5,0.3789925157022737,40.512806309864466,13.0
9273,Commerce,Ratnapura,5,8,10,0.16365732558476753,31.745306994184666,9.5
9274,Bio Science,Colombo,1,7,3,0.26643035296742773,82.0875573548128,1.0
9275,Arts,Gampaha,3,6,12,0.0034268560388615588,50.80167841841531,3.6
9276,Bio Science,Gampaha,7,5,10,0.204409235688708,62.089863166451934,14.5
9277,Physical Science,UpCountry,3,2,14,0.27754489322197695,80.83433434886646,8.0
9278,Commerce,Kandy,1,10,1,0.25720508174956186,38.926108544752935,1.4
9279,Physical Science,Ratnapura,8,4,2,0.20290984360837794,39.408373666757115,18.4
9280,Physical Science,Gampaha,7,4,2,0.3939538318722233,51.51125300698946,17.4
9281,Bio Science,Gampaha,5,6,5,0.25082041332685395,76.91957011037935,10.8
9282,English,RemoteArea,10,4,14,0.31806026182296976,66.67530239513192,22.0
9283,Arts,Kandy,5,6,4,0.09231056581701341,61.87885817649154,8.1
9284,Physical Science,Kandy,6,7,13,0.43075004820556195,62.0686542211333,13.5
9285,Technology,Jaffna,7,6,4,0.1814180909448157,70.4320214071293,11.9
9286,Arts,Galle,3,8,13,0.24105181666323128,87.97769747263936,3.0
9287,Commerce,Kandy,4,6,15,0.1760973899123232,100.0,4.9
9288,Technology,Colombo,1,10,10,0.44595358800357715,62.77871551757817,1.0
9289,Bio Science,Galle,7,8,3,0.4503700734811164,84.38921797721537,15.8
9290,Physical Science,Jaffna,10,8,12,0.11214217230512152,80.98897209574228,24.0
9291,Commerce,Jaffna,2,4,15,0.3763572778811668,71.50491532631153,4.9
9292,Commerce,RemoteArea,7,5,12,0.05144177285409962,32.850096789139926,13.6
9293,Commerce,Galle,6,6,3,0.014925176653899141,55.83169254709988,10.3
9294,Commerce,Galle,4,8,8,0.41829205675010595,58.9260511116557,6.4
9295,English,UpCountry,2,2,6,0.0655890727599725,68.38201239033363,2.9
9296,English,Colombo,7,9,15,0.07739135893049587,64.53799836610612,13.4
9297,Technology,Gampaha,7,4,12,0.3032941296470016,57.552016123737054,15.6
9298,Technology,Kandy,5,8,12,0.4083842582719867,96.45014917265252,8.4
9299,English,Gampaha,9,4,11,0.09480046002052112,85.12265781371075,17.9
9300,Physical Science,Galle,3,5,7,0.05709611735614978,33.15764678012898,6.3
9301,Physical Science,Galle,9,5,3,0.03866117275042652,57.28368927722218,19.9
9302,Bio Science,Jaffna,5,8,10,0.0124232057927266,74.46384279059227,9.2
9303,Technology,RemoteArea,2,2,14,0.058239574929035975,86.96360072517858,2.8
9304,Commerce,Colombo,9,6,2,0.4713459547843334,54.70034862853708,16.3
9305,Arts,Jaffna,1,8,15,0.04764125629223093,64.2694435461676,1.0
9306,Physical Science,Kandy,1,10,0,0.29877948703756035,61.42176705699929,2.0
9307,Physical Science,Gampaha,7,7,8,0.4604831944580149,73.9277120525889,15.4
9308,Arts,Colombo,3,6,8,0.313910070388086,40.96694670202233,5.1
9309,Physical Science,Galle,8,6,1,0.0163728772616738,30.26933231043602,18.6
9310,Bio Science,Kandy,7,8,3,0.2982069036079812,80.31825480933767,14.3
9311,Physical Science,Galle,7,6,12,0.45153265342028803,51.148878618049594,17.6
9312,Bio Science,Kandy,1,10,3,0.1612795175400633,93.33989327954365,1.0
9313,Arts,Colombo,1,10,11,0.1568139647854222,52.5464109567001,1.0
9314,Bio Science,Gampaha,2,8,0,0.12443179435040352,57.225633744766235,2.9
9315,Commerce,Gampaha,2,6,11,0.25277229347314,71.02899661616388,1.6
9316,Physical Science,RemoteArea,5,5,1,0.11897142305467279,28.520647218311442,11.7
9317,Technology,Ratnapura,9,5,13,0.3618943856995148,100.0,17.0
9318,Bio Science,RemoteArea,7,2,12,0.32243087370980605,60.07504734551999,19.2
9319,Commerce,RemoteArea,2,3,7,0.2003868076847954,50.9223222563126,4.6
9320,Arts,RemoteArea,5,2,5,0.36127752889713566,45.0044875075714,10.6
9321,Physical Science,Gampaha,5,8,0,0.049248153219857704,65.42630220660297,10.1
9322,Technology,RemoteArea,8,4,6,0.37476420169204977,67.36281547586202,16.2
9323,Commerce,Gampaha,9,5,10,0.3014540907918512,48.010553204503495,17.4
9324,Bio Science,Ratnapura,8,8,14,0.315041437843319,46.42087560945036,20.8
9325,Physical Science,Colombo,2,6,6,0.03233185011124223,78.82884409500306,1.7
9326,English,UpCountry,4,3,5,0.3090675058641389,52.664388649008195,7.4
9327,Arts,Ratnapura,2,5,12,0.24706101191274626,40.18475594082925,2.9
9328,Physical Science,Kandy,6,7,13,0.24293125115847192,64.28117358367129,14.2
9329,Bio Science,Ratnapura,4,5,10,0.16092669989558223,58.97410621317255,8.2
9330,Technology,Colombo,7,7,7,0.0038069416701341785,92.75044884050416,10.6
9331,Commerce,Ratnapura,2,8,10,0.2113187000230793,57.16722826273537,2.4
9332,Arts,Galle,9,4,11,0.2004581121128693,60.87660960584529,19.2
9333,Bio Science,Kandy,5,6,4,0.2114027036593183,65.29184277765798,10.2
9334,Arts,UpCountry,1,5,1,0.30599700329002166,51.93697236454618,1.0
9335,Bio Science,Jaffna,3,6,3,0.14995310713007626,68.11435256335697,6.0
9336,Physical Science,RemoteArea,4,3,10,0.13469172461711737,49.74692035324494,10.4
9337,Commerce,Kandy,3,6,13,0.2488906397366401,62.910308419194656,5.2
9338,Sinhala,Kandy,6,8,7,0.29615883799261994,69.60220871858589,10.3
9339,Bio Science,Kandy,6,8,12,0.2836642133283505,83.06456108246272,13.9
9340,Bio Science,Gampaha,10,8,7,0.4408208670657934,54.70719257589907,23.1
9341,Commerce,Galle,7,5,11,0.3845720291724103,56.528098822152,14.2
9342,Commerce,Kandy,9,9,4,0.026094948187504796,85.1184737481352,14.4
9343,Technology,Galle,10,6,5,0.2817377075740495,54.22269563058719,18.9
9344,Arts,Galle,9,8,8,0.2089071047449384,63.14887768484704,15.7
9345,Physical Science,Colombo,7,7,9,0.18052564670867877,90.19129150357632,14.0
9346,Sinhala,Jaffna,1,4,9,0.47894795306220683,65.5118605602753,2.4
